#query	/work/03137/kyclark/pov/fasta/POV_GD.Spr.C.8m.fa	/work/03137/kyclark/pov/fasta/POV_GF.Spr.C.9m.fa	/work/03137/kyclark/pov/fasta/POV_L.Spr.C.1000m.fa	/work/03137/kyclark/pov/fasta/POV_L.Spr.C.10m.fa	/work/03137/kyclark/pov/fasta/POV_L.Spr.C.1300m.fa	/work/03137/kyclark/pov/fasta/POV_L.Spr.C.500m.fa	/work/03137/kyclark/pov/fasta/POV_L.Spr.I.1000m.fa	/work/03137/kyclark/pov/fasta/POV_L.Spr.I.10m.fa	/work/03137/kyclark/pov/fasta/POV_L.Spr.I.2000m.fa	/work/03137/kyclark/pov/fasta/POV_L.Spr.I.500m.fa	/work/03137/kyclark/pov/fasta/POV_L.Spr.O.1000m.fa	/work/03137/kyclark/pov/fasta/POV_L.Spr.O.10m.fa	/work/03137/kyclark/pov/fasta/POV_L.Spr.O.2000m.fa	/work/03137/kyclark/pov/fasta/POV_L.Sum.O.1000m.fa	/work/03137/kyclark/pov/fasta/POV_L.Sum.O.10m.fa	/work/03137/kyclark/pov/fasta/POV_L.Sum.O.2000m.fa	/work/03137/kyclark/pov/fasta/POV_L.Sum.O.500m.fa	/work/03137/kyclark/pov/fasta/POV_L.Win.O.1000m.fa	/work/03137/kyclark/pov/fasta/POV_L.Win.O.10m.fa	/work/03137/kyclark/pov/fasta/POV_L.Win.O.2000m.fa	/work/03137/kyclark/pov/fasta/POV_L.Win.O.500m.fa	/work/03137/kyclark/pov/fasta/POV_M.Fall.C.10m.fa	/work/03137/kyclark/pov/fasta/POV_M.Fall.I.10m.fa	/work/03137/kyclark/pov/fasta/POV_M.Fall.I.42m.fa	/work/03137/kyclark/pov/fasta/POV_M.Fall.O.1000m.fa	/work/03137/kyclark/pov/fasta/POV_M.Fall.O.105m.fa	/work/03137/kyclark/pov/fasta/POV_M.Fall.O.10m.fa	/work/03137/kyclark/pov/fasta/POV_M.Fall.O.4300m.fa	/work/03137/kyclark/pov/fasta/POV_SFC.Spr.C.5m.fa	/work/03137/kyclark/pov/fasta/POV_SFD.Spr.C.5m.fa	/work/03137/kyclark/pov/fasta/POV_SFS.Spr.C.5m.fa	/work/03137/kyclark/pov/fasta/POV_SMS.Spr.C.5m.fa	/work/03137/kyclark/pov/fasta/POV_STC.Spr.C.5m.fa
/work/03137/kyclark/pov/fasta/POV_GD.Spr.C.8m.fa	0	0.11197	0.295981	0.263022	1	0.243761	1	0.243761	0.263022	0.263022	1	0.295981	0.295981	1	0.243761	1	0.295981	1	0.243761	0.295981	0.295981	0.219531	0.219531	0.23011	1	0.219531	0.182269	1	0.23011	0.243761	0.263022	1	0.23011
/work/03137/kyclark/pov/fasta/POV_GF.Spr.C.9m.fa	0.11197	0	1	0.243761	1	0.263022	0.295981	0.243761	0.295981	0.295981	1	1	0.263022	1	1	1	1	1	0.295981	1	1	0.243761	0.210897	0.263022	1	0.23011	0.174408	1	0.219531	0.243761	0.243761	1	0.23011
/work/03137/kyclark/pov/fasta/POV_L.Spr.C.1000m.fa	0.295981	1	0	0.243761	0.159146	0.178173	0.170926	0.23011	0.197292	0.167688	0.151946	0.23011	0.182269	0.167688	0.219531	0.174408	0.197292	0.14383	0.243761	0.154223	0.203604	0.203604	0.219531	0.197292	0.178173	0.295981	0.23011	0.186761	0.170926	0.191731	0.174408	0.263022	0.219531
/work/03137/kyclark/pov/fasta/POV_L.Spr.C.10m.fa	0.263022	0.243761	0.243761	0	0.295981	0.197292	0.210897	0.113823	0.23011	0.219531	0.295981	0.13538	0.133864	0.243761	0.12214	0.186761	0.23011	0.263022	0.12214	0.263022	0.23011	0.14383	0.147707	0.23011	1	0.186761	0.182269	1	0.159146	0.170926	0.145727	0.295981	0.154223
/work/03137/kyclark/pov/fasta/POV_L.Spr.C.1300m.fa	1	1	0.159146	0.295981	0	0.159146	0.1233	0.295981	0.138572	0.0887833	0.126974	0.295981	0.178173	0.12827	0.295981	0.142009	0.149777	0.11197	0.295981	0.117785	0.13538	0.23011	0.263022	0.263022	0.130979	0.263022	0.263022	0.138572	1	0.295981	0.263022	1	0.263022
/work/03137/kyclark/pov/fasta/POV_L.Spr.C.500m.fa	0.243761	0.263022	0.178173	0.197292	0.159146	0	0.140258	0.203604	0.182269	0.164662	0.159146	0.203604	0.219531	0.154223	0.219531	0.164662	0.182269	0.149777	0.203604	0.159146	0.133864	0.203604	0.203604	0.210897	0.170926	0.210897	0.23011	0.191731	0.170926	0.182269	0.197292	0.295981	0.197292
/work/03137/kyclark/pov/fasta/POV_L.Spr.I.1000m.fa	1	0.295981	0.170926	0.210897	0.1233	0.140258	0	0.210897	0.197292	0.142009	0.125715	0.23011	0.186761	0.126974	0.295981	0.145727	0.149777	0.110193	0.243761	0.118834	0.124491	0.203604	0.210897	1	0.140258	0.243761	1	0.156619	0.186761	0.186761	0.203604	0.295981	0.191731
/work/03137/kyclark/pov/fasta/POV_L.Spr.I.10m.fa	0.243761	0.243761	0.23011	0.113823	0.295981	0.203604	0.210897	0	0.219531	0.219531	0.23011	0.105264	0.186761	0.203604	0.110193	0.167688	0.263022	0.263022	0.113823	0.263022	0.210897	0.174408	0.14383	0.23011	1	0.186761	0.186761	1	0.159146	0.167688	0.161822	1	0.161822
/work/03137/kyclark/pov/fasta/POV_L.Spr.I.2000m.fa	0.263022	0.295981	0.197292	0.23011	0.138572	0.182269	0.197292	0.219531	0	0.133864	0.203604	0.23011	0.191731	0.178173	0.295981	0.186761	0.197292	0.182269	0.23011	0.170926	0.197292	0.295981	0.219531	0.156619	0.219531	0.219531	0.263022	0.178173	0.178173	0.178173	0.182269	1	0.219531
/work/03137/kyclark/pov/fasta/POV_L.Spr.I.500m.fa	0.263022	0.295981	0.167688	0.219531	0.0887833	0.164662	0.142009	0.219531	0.133864	0	0.151946	0.210897	0.186761	0.149777	0.295981	0.151946	0.167688	0.142009	0.210897	0.140258	0.156619	0.197292	0.197292	0.170926	0.178173	0.295981	0.23011	0.167688	0.174408	0.174408	0.156619	0.243761	0.210897
/work/03137/kyclark/pov/fasta/POV_L.Spr.O.1000m.fa	1	1	0.151946	0.295981	0.126974	0.159146	0.125715	0.23011	0.203604	0.151946	0	0.263022	0.182269	0.107658	0.219531	0.133864	0.132399	0.11197	0.243761	0.11197	0.12827	0.263022	1	1	0.149777	0.295981	0.295981	0.147707	1	0.295981	1	1	0.295981
